lon,lat,period,zone
35.37367493,32.59382316,"Miocene, covered by alluvium",1
35.37380178,32.59493417,"Miocene, covered by alluvium",1
35.37393295,32.59615733,"Miocene, covered by alluvium",1
35.37382614,32.5972952,"Miocene, covered by alluvium",1
35.37378689,32.59818672,"Miocene, covered by alluvium",1
35.37367796,32.5992783,"Miocene, covered by alluvium",1
35.37346895,32.59986492,"Miocene, covered by alluvium",1
35.37328881,32.60111361,"Miocene, covered by alluvium",1
35.37293967,32.60206613,"Miocene, covered by alluvium",1
35.37201637,32.60236935,"Miocene, covered by alluvium",1
35.37116484,32.60250813,"Miocene, covered by alluvium",1
35.37024567,32.60281015,"Miocene, covered by alluvium",1
35.36932877,32.60311141,"Miocene, covered by alluvium",1
35.36834072,32.60369598,"Miocene, covered by alluvium",1
35.36741918,32.60414185,"Miocene, covered by alluvium",1
35.36649628,32.60458838,"Miocene, covered by alluvium",1
35.36539975,32.60483925,"Miocene, covered by alluvium",1
35.36399027,32.60524385,"Miocene, covered by alluvium",1
35.36258134,32.60560257,"Miocene, covered by alluvium",1
35.36132988,32.60627302,"Miocene, covered by alluvium",1
35.36033011,32.60688717,"Miocene, covered by alluvium",1
35.35970862,32.60717685,"Miocene, covered by alluvium",1
35.35846948,32.60772567,"Miocene, covered by alluvium",1
35.35726777,32.60825744,"Miocene, covered by alluvium",1
35.35587749,32.60844194,"Miocene, covered by alluvium",1
35.35452904,32.60857785,"Miocene, covered by alluvium",1
35.35371917,32.60868222,"Miocene, covered by alluvium",1
35.35223831,32.60924939,"Miocene, covered by alluvium",1
35.35141932,32.60936406,"Miocene, covered by alluvium",1
35.350296,32.60957516,"Miocene, covered by alluvium",1
35.34860058,32.60986447,"Miocene, covered by alluvium",1
35.34712404,32.61030158,"Miocene, covered by alluvium",1
35.34614766,32.61083471,"Miocene, covered by alluvium",1
35.3453681,32.61153476,"Miocene, covered by alluvium",1
35.34438655,32.61207116,"Miocene, covered by alluvium",1
35.34245599,32.61303511,"Miocene, covered by alluvium",1
35.34096413,32.61348866,"Miocene, covered by alluvium",1
35.34046573,32.61413001,"Miocene, covered by alluvium",1
35.33894769,32.61465008,"Miocene, covered by alluvium",1
35.33780395,32.61486535,"Miocene, covered by alluvium",1
35.33639296,32.61507115,"Miocene, covered by alluvium",1
35.33526471,32.61518103,"Miocene, covered by alluvium",1
35.3337669,32.61548645,"Miocene, covered by alluvium",1
35.33252861,32.61518302,"Miocene, covered by alluvium",1
35.33150708,32.61500499,"Miocene, covered by alluvium",1
35.32988928,32.61490419,"Miocene, covered by alluvium",1
35.32879876,32.61562739,"Miocene, covered by alluvium",1
35.32850039,32.61553184,"Miocene, covered by alluvium",1
35.32639742,32.61814774,"Miocene, covered by alluvium",1
35.32549132,32.61955525,"Miocene, covered by alluvium",1
35.32389949,32.62059078,"Miocene, covered by alluvium",1
35.32247895,32.62204145,"Miocene, covered by alluvium",1
35.32071253,32.6226246,"Miocene, covered by alluvium",1
35.31939823,32.62301632,"Miocene, covered by alluvium",1
35.31750615,32.62381692,"Miocene, covered by alluvium",1
35.31542498,32.62504032,"Miocene, covered by alluvium",1
35.31423424,32.62601218,"Miocene, covered by alluvium",1
35.31280316,32.62658146,"Miocene, covered by alluvium",1
35.31041096,32.62657418,"Miocene, covered by alluvium",1
35.31088381,32.62738474,"Miocene, covered by alluvium",1
35.31222407,32.62800745,"Miocene, covered by alluvium",1
35.3138338,32.62897686,"Miocene, covered by alluvium",1
35.31413455,32.63019873,"Miocene, covered by alluvium",1
35.31352077,32.6317008,"Miocene, covered by alluvium",1
35.31305835,32.63283243,"Miocene, covered by alluvium",1
35.31212811,32.63510881,"Miocene, covered by alluvium",1
35.31324359,32.63532004,"Miocene, covered by alluvium",1
35.31457538,32.63598236,"Miocene, covered by alluvium",1
35.31680194,32.63640353,"Miocene, covered by alluvium",1
35.31901858,32.63683525,"Miocene, covered by alluvium",1
35.32032283,32.63754823,"Miocene, covered by alluvium",1
35.32182528,32.63777849,"Miocene, covered by alluvium",1
35.32361293,32.63825284,"Miocene, covered by alluvium",1
35.32518519,32.63826149,"Miocene, covered by alluvium",1
35.32683049,32.63704411,"Miocene, covered by alluvium",1
35.32789746,32.63527326,"Miocene, covered by alluvium",1
35.32938718,32.63443978,"Miocene, covered by alluvium",1
35.33094786,32.63444242,"Miocene, covered by alluvium",1
35.332746,32.63485338,"Miocene, covered by alluvium",1
35.33493041,32.63527348,"Miocene, covered by alluvium",1
35.33650772,32.63521609,"Miocene, covered by alluvium",1
35.33835616,32.63440636,"Miocene, covered by alluvium",1
35.33934528,32.63381539,"Miocene, covered by alluvium",1
35.34038001,32.632027,"Miocene, covered by alluvium",1
35.34129532,32.63056056,"Miocene, covered by alluvium",1
35.34287267,32.62829686,"Miocene, covered by alluvium",1
35.34497449,32.62772501,"Miocene, covered by alluvium",1
35.34660122,32.62851809,"Miocene, covered by alluvium",1
35.34754225,32.63019157,"Miocene, covered by alluvium",1
35.34816582,32.63169753,"Miocene, covered by alluvium",1
35.34953238,32.63326837,"Miocene, covered by alluvium",1
35.3506962,32.63432457,"Miocene, covered by alluvium",1
35.35238937,32.63612805,"Miocene, covered by alluvium",1
35.3536567,32.63693472,"Miocene, covered by alluvium",1
35.35473524,32.638248,"Miocene, covered by alluvium",1
35.3564794,32.63993438,"Miocene, covered by alluvium",1
35.35740143,32.6406584,"Miocene, covered by alluvium",1
35.36008278,32.64192596,"Miocene, covered by alluvium",1
35.36150695,32.64227092,"Miocene, covered by alluvium",1
35.36327195,32.64278479,"Miocene, covered by alluvium",1
35.3643237,32.64314012,"Miocene, covered by alluvium",1
35.36608172,32.64371708,"Miocene, covered by alluvium",1
35.36819011,32.64444626,"Miocene, covered by alluvium",1
35.36924624,32.6448115,"Miocene, covered by alluvium",1
35.37089278,32.64580556,"Miocene, covered by alluvium",1
35.37266044,32.64641723,"Miocene, covered by alluvium",1
35.37443996,32.64694601,"Miocene, covered by alluvium",1
35.37609183,32.64659576,"Miocene, covered by alluvium",1
35.37844727,32.64652525,"Miocene, covered by alluvium",1
35.38187268,32.64671601,"Miocene, covered by alluvium",1
35.38304997,32.6466554,"Miocene, covered by alluvium",1
35.38504615,32.64643043,"Miocene, covered by alluvium",1
35.38750128,32.64592989,"Miocene, covered by alluvium",1
35.38995041,32.64545426,"Miocene, covered by alluvium",1
35.39157956,32.64509454,"Miocene, covered by alluvium",1
35.39472536,32.64470194,"Miocene, covered by alluvium",1
35.39598704,32.64416703,"Miocene, covered by alluvium",1
35.39803773,32.64322764,"Miocene, covered by alluvium",1
35.4010171,32.64274877,"Miocene, covered by alluvium",1
35.40282378,32.64233993,"Miocene, covered by alluvium",1
35.40420287,32.64249455,"Miocene, covered by alluvium",1
35.40600435,32.64342185,"Miocene, covered by alluvium",1
35.40745593,32.64418369,"Miocene, covered by alluvium",1
35.40888449,32.64471427,"Miocene, covered by alluvium",1
35.40986178,32.64544912,"Miocene, covered by alluvium",1
35.41190626,32.64649977,"Miocene, covered by alluvium",1
35.41424023,32.64813552,"Miocene, covered by alluvium",1
35.41639689,32.64886786,"Miocene, covered by alluvium",1
35.41828014,32.64907619,"Miocene, covered by alluvium",1
35.41980361,32.64916228,"Miocene, covered by alluvium",1
35.42176103,32.64893614,"Miocene, covered by alluvium",1
35.42298207,32.64841228,"Miocene, covered by alluvium",1
35.42456297,32.64802541,"Miocene, covered by alluvium",1
35.42598022,32.64840497,"Miocene, covered by alluvium",1
35.42866827,32.6484978,"Miocene, covered by alluvium",1
35.43065663,32.64843233,"Miocene, covered by alluvium",1
35.43254121,32.64864728,"Miocene, covered by alluvium",1
35.43417597,32.64848263,"Miocene, covered by alluvium",1
35.43631241,32.64907286,"Miocene, covered by alluvium",1
35.43810156,32.64958954,"Miocene, covered by alluvium",1
35.44028871,32.65032608,"Miocene, covered by alluvium",1
35.44177214,32.65088439,"Miocene, covered by alluvium",1
35.44219254,32.65199368,"Miocene, covered by alluvium",1
35.44072062,32.65289664,"Miocene, covered by alluvium",1
35.44019967,32.6541221,"Miocene, covered by alluvium",1
35.43882588,32.65598776,"Miocene, covered by alluvium",1
35.43786807,32.65755021,"Miocene, covered by alluvium",1
35.43636679,32.65695821,"Miocene, covered by alluvium",1
35.43471029,32.65712593,"Miocene, covered by alluvium",1
35.43350379,32.65704398,"Miocene, covered by alluvium",1
35.43102264,32.65729521,"Miocene, covered by alluvium",1
35.42908097,32.65765299,"Miocene, covered by alluvium",1
35.42757828,32.65773017,"Miocene, covered by alluvium",1
35.42596204,32.65807435,"Miocene, covered by alluvium",1
35.42443522,32.6580529,"Miocene, covered by alluvium",1
35.42202185,32.65780128,"Miocene, covered by alluvium",1
35.41994945,32.6583576,"Miocene, covered by alluvium",1
35.41791009,32.66001924,"Miocene, covered by alluvium",1
35.41620033,32.66080033,"Miocene, covered by alluvium",1
35.41436911,32.66181114,"Miocene, covered by alluvium",1
35.41262673,32.66244464,"Miocene, covered by alluvium",1
35.41198689,32.66351568,"Miocene, covered by alluvium",1
35.41017346,32.66477969,"Miocene, covered by alluvium",1
35.40816004,32.66501404,"Miocene, covered by alluvium",1
35.40687855,32.66551576,"Miocene, covered by alluvium",1
35.40523509,32.6659732,"Miocene, covered by alluvium",1
35.40430084,32.66644879,"Miocene, covered by alluvium",1
35.4012209,32.66730468,"Miocene, covered by alluvium",1
35.40002073,32.66730108,"Miocene, covered by alluvium",1
35.39824561,32.66783865,"Miocene, covered by alluvium",1
35.39621333,32.66800923,"Miocene, covered by alluvium",1
35.39417981,32.66817979,"Miocene, covered by alluvium",1
35.39250961,32.668446,"Miocene, covered by alluvium",1
35.38963778,32.66874884,"Miocene, covered by alluvium",1
35.38744827,32.66836977,"Miocene, covered by alluvium",1
35.3852567,32.66788096,"Miocene, covered by alluvium",1
35.38306161,32.66743545,"Miocene, covered by alluvium",1
35.38038814,32.66723895,"Miocene, covered by alluvium",1
35.37760009,32.66736358,"Miocene, covered by alluvium",1
35.37565509,32.66727462,"Miocene, covered by alluvium",1
35.37360415,32.66744221,"Miocene, covered by alluvium",1
35.37217213,32.66814942,"Miocene, covered by alluvium",1
35.3701121,32.668374,"Miocene, covered by alluvium",1
35.36840197,32.66881547,"Miocene, covered by alluvium",1
35.36559984,32.66885737,"Miocene, covered by alluvium",1
35.36352244,32.6691381,"Miocene, covered by alluvium",1
35.36144262,32.66941031,"Miocene, covered by alluvium",1
35.36022076,32.66947793,"Miocene, covered by alluvium",1
35.35911976,32.66917062,"Miocene, covered by alluvium",1
35.35692636,32.66851564,"Miocene, covered by alluvium",1
35.35448987,32.66860014,"Miocene, covered by alluvium",1
35.35290348,32.66854345,"Miocene, covered by alluvium",1
35.35006847,32.66865593,"Miocene, covered by alluvium",1
35.34844631,32.66874034,"Miocene, covered by alluvium",1
35.34635787,32.6689692,"Miocene, covered by alluvium",1
35.34413972,32.66956819,"Miocene, covered by alluvium",1
35.34303645,32.66926193,"Miocene, covered by alluvium",1
35.34056271,32.66942794,"Miocene, covered by alluvium",1
35.33880856,32.66984249,"Miocene, covered by alluvium",1
35.33718872,32.66986039,"Miocene, covered by alluvium",1
35.33601339,32.66972653,"Miocene, covered by alluvium",1
35.33402426,32.66964208,"Miocene, covered by alluvium",1
35.33162774,32.66956799,"Miocene, covered by alluvium",1
35.32900763,32.66896836,"Miocene, covered by alluvium",1
35.32643485,32.66823464,"Miocene, covered by alluvium",1
35.32556966,32.66838277,"Miocene, covered by alluvium",1
35.32229976,32.66843714,"Miocene, covered by alluvium",1
35.32117997,32.66816488,"Miocene, covered by alluvium",1
35.31966876,32.66784575,"Miocene, covered by alluvium",1
35.31749096,32.66821212,"Miocene, covered by alluvium",1
35.31530694,32.66857949,"Miocene, covered by alluvium",1
35.31313047,32.66891668,"Miocene, covered by alluvium",1
35.31238495,32.6687231,"Miocene, covered by alluvium",1
35.31025921,32.66893574,"Miocene, covered by alluvium",1
35.30799865,32.66949873,"Miocene, covered by alluvium",1
35.3050892,32.67067745,"Miocene, covered by alluvium",1
35.30257779,32.67079853,"Miocene, covered by alluvium",1
35.3013049,32.6708912,"Miocene, covered by alluvium",1
35.29822568,32.67136972,"Miocene, covered by alluvium",1
35.2956717,32.67155295,"Miocene, covered by alluvium",1
35.29385754,32.67095502,"Miocene, covered by alluvium",1
35.2917321,32.67004644,"Miocene, covered by alluvium",1
35.2893935,32.66962117,"Miocene, covered by alluvium",1
35.28707805,32.66914908,"Miocene, covered by alluvium",1
35.28632202,32.66896378,"Miocene, covered by alluvium",1
35.28373999,32.66820931,"Miocene, covered by alluvium",1
35.28264251,32.66787273,"Miocene, covered by alluvium",1
35.27930368,32.66694173,"Miocene, covered by alluvium",1
35.27708703,32.66617418,"Miocene, covered by alluvium",1
35.2757865,32.66521037,"Miocene, covered by alluvium",1
35.27460921,32.66499507,"Miocene, covered by alluvium",1
35.27228602,32.66451412,"Miocene, covered by alluvium",1
35.26926162,32.66376334,"Miocene, covered by alluvium",1
35.26748142,32.66405919,"Miocene, covered by alluvium",1
35.2641259,32.66314727,"Miocene, covered by alluvium",1
35.26285933,32.66319701,"Miocene, covered by alluvium",1
35.26069966,32.663395,"Miocene, covered by alluvium",1
35.25919912,32.66300117,"Miocene, covered by alluvium",1
35.25718025,32.66285391,"Miocene, covered by alluvium",1
35.25433767,32.662766,"Miocene, covered by alluvium",1
35.25229466,32.66264664,"Miocene, covered by alluvium",1
35.25024828,32.66252922,"Miocene, covered by alluvium",1
35.2484992,32.66277384,"Miocene, covered by alluvium",1
35.24714095,32.6630984,"Miocene, covered by alluvium",1
35.24578255,32.66342298,"Miocene, covered by alluvium",1
35.24374544,32.66452731,"Miocene, covered by alluvium",1
35.24248806,32.66561948,"Miocene, covered by alluvium",1
35.24114768,32.66680722,"Miocene, covered by alluvium",1
35.23822246,32.66839681,"Miocene, covered by alluvium",1
35.23652052,32.66946375,"Miocene, covered by alluvium",1
35.23413465,32.67025079,"Miocene, covered by alluvium",1
35.23207419,32.67171608,"Miocene, covered by alluvium",1
35.23038371,32.67346839,"Miocene, covered by alluvium",1
35.22886142,32.67574034,"Miocene, covered by alluvium",1
35.22730619,32.67715887,"Miocene, covered by alluvium",1
35.22568939,32.67864495,"Miocene, covered by alluvium",1
35.22400807,32.6809151,"Miocene, covered by alluvium",1
35.22164765,32.68288262,"Miocene, covered by alluvium",1
35.22003434,32.68435951,"Miocene, covered by alluvium",1
35.21847648,32.68577277,"Miocene, covered by alluvium",1
35.21091915,32.6910291,"Miocene, covered by alluvium",1
35.20724759,32.69037733,"Miocene, covered by alluvium",1
35.20224876,32.69040247,"Miocene, covered by alluvium",1
35.19826863,32.69048911,"Miocene, covered by alluvium",1
35.19477808,32.68965096,"Miocene, covered by alluvium",1
35.19264147,32.69005881,"Miocene, covered by alluvium",1
35.18709558,32.6914943,"Miocene, covered by alluvium",1
35.18319872,32.69148698,"Miocene, covered by alluvium",1
35.17851017,32.69313482,"Miocene, covered by alluvium",1
35.17460281,32.69312803,"Miocene, covered by alluvium",1
35.17069165,32.69312112,"Miocene, covered by alluvium",1
35.16541675,32.69186679,"Miocene, covered by alluvium",1
35.16109767,32.69268837,"Miocene, covered by alluvium",1
35.15893546,32.6930996,"Miocene, covered by alluvium",1
35.15420604,32.69281619,"Miocene, covered by alluvium",1
35.14858018,32.69426371,"Miocene, covered by alluvium",1
35.14422799,32.69316436,"Miocene, covered by alluvium",1
35.41812806,32.64790088,Miocene,1
35.41487579,32.64787174,Miocene,1
35.41303862,32.64781672,Miocene,1
35.41117344,32.64818893,Miocene,1
35.40981631,32.64811467,Miocene,1
35.40823857,32.64614214,Miocene,1
35.40751309,32.64469927,Miocene,1
35.40735354,32.64237022,Miocene,1
35.40752104,32.64100408,Miocene,1
35.40682314,32.63847647,Miocene,1
35.4064893,32.63683651,Miocene,1
35.40514647,32.63571178,Miocene,1
35.40335796,32.63421372,Miocene,1
35.40208354,32.63227963,Miocene,1
35.40077274,32.63003997,Miocene,1
35.40035946,32.62854221,Miocene,1
35.40132307,32.62702632,Miocene,1
35.40272089,32.62625602,Miocene,1
35.40411695,32.62548666,Miocene,1
35.40596869,32.62471167,Miocene,1
35.40784148,32.62318593,Miocene,1
35.4097281,32.62199999,Miocene,1
35.41115474,32.62010409,Miocene,1
35.41121779,32.61786741,Miocene,1
35.41125975,32.61637937,Miocene,1
35.41134342,32.61341079,Miocene,1
35.41138517,32.61193021,Miocene,1
35.41144713,32.60971462,Miocene,1
35.41282941,32.60859846,Miocene,1
35.41464901,32.60784948,Miocene,1
35.41644779,32.60783697,Miocene,1
35.41824595,32.60782445,Miocene,1
35.41999895,32.60929809,Miocene,1
35.42181463,32.60926185,Miocene,1
35.42407161,32.60958775,Miocene,1
35.4254159,32.60958257,Miocene,1
35.42721465,32.60920821,Miocene,1
35.42904434,32.60771192,Miocene,1
35.43040665,32.60660344,Miocene,1
35.4322104,32.60550028,Miocene,1
35.43447498,32.60436692,Miocene,1
35.43670016,32.60365572,Miocene,1
35.43893744,32.60327565,Miocene,1
35.4420658,32.60288846,Miocene,1
35.44519746,32.60284052,Miocene,1
35.44743131,32.60280629,Miocene,1
35.44921656,32.60277889,Miocene,1
35.45144584,32.60274464,Miocene,1
35.45500694,32.60269335,Miocene,1
35.45722718,32.60267469,Miocene,1
35.45900246,32.60265973,Miocene,1
35.46077745,32.6026381,Miocene,1
35.4634399,32.60256723,Miocene,1
35.46476921,32.60330118,Miocene,1
35.46654455,32.60442191,Miocene,1
35.46832286,32.60518529,Miocene,1
35.46965891,32.60559421,Miocene,1
35.47232486,32.60491281,Miocene,1
35.47320327,32.60413765,Miocene,1
35.47624982,32.60137599,Miocene,1
35.47754673,32.60020726,Miocene,1
35.47970544,32.59865174,Miocene,1
35.48099294,32.59751202,Miocene,1
35.48141739,32.59677595,Miocene,1
35.48402453,32.59602181,Miocene,1
35.48445984,32.59601474,Miocene,1
35.48750409,32.59596532,Miocene,1
35.48883715,32.59704385,Miocene,1
35.49018518,32.59815108,Miocene,1
35.49072146,32.60043541,Miocene,1
35.49252558,32.6015654,Miocene,1
35.49385891,32.60193392,Miocene,1
35.49648768,32.60190183,Miocene,1
35.49911377,32.60186971,Miocene,1
35.5009246,32.60264149,Miocene,1
35.50239512,32.60426548,Miocene,1
35.50292527,32.60545197,Miocene,1
35.50348717,32.60739243,Miocene,1
35.50370168,32.6091526,Miocene,1
35.50393451,32.61131419,Miocene,1
35.50264169,32.61212978,Miocene,1
35.49979397,32.61185855,Miocene,1
35.49797496,32.61216881,Miocene,1
35.49527033,32.6121442,Miocene,1
35.49211156,32.61209932,Miocene,1
35.49030872,32.61207369,Miocene,1
35.4880735,32.6124413,Miocene,1
35.48627648,32.61242699,Miocene,1
35.48450319,32.61284588,Miocene,1
35.48317281,32.61325513,Miocene,1
35.48049736,32.61368475,Miocene,1
35.47827244,32.61485143,Miocene,1
35.47649108,32.61566873,Miocene,1
35.47517339,32.61697832,Miocene,1
35.47429543,32.61825384,Miocene,1
35.47206362,32.62006873,Miocene,1
35.47025984,32.62109587,Miocene,1
35.46934891,32.62185614,Miocene,1
35.46706248,32.62242906,Miocene,1
35.46523941,32.62266694,Miocene,1
35.46251465,32.62363225,Miocene,1
35.45978814,32.624342,Miocene,1
35.4575125,32.62435005,Miocene,1
35.45523657,32.62435806,Miocene,1
35.45432697,32.62472528,Miocene,1
35.45159673,32.62546305,Miocene,1
35.4488656,32.62620096,Miocene,1
35.4470503,32.62654667,Miocene,1
35.44523442,32.62726364,Miocene,1
35.44297968,32.6275614,Miocene,1
35.44115877,32.62756992,Miocene,1
35.43888968,32.6275591,Miocene,1
35.43708256,32.62716594,Miocene,1
35.43571893,32.62716798,Miocene,1
35.43345769,32.62677992,Miocene,1
35.43164013,32.62678258,Miocene,1
35.42935504,32.62717734,Miocene,1
35.42706102,32.62795124,Miocene,1
35.42613666,32.62870899,Miocene,1
35.42429937,32.62983508,Miocene,1
35.42245606,32.63206241,Miocene,1
35.42197942,32.6339237,Miocene,1
35.42424747,32.63394343,Miocene,1
35.42647202,32.63442494,Miocene,1
35.42827327,32.63447977,Miocene,1
35.4305234,32.63455984,Miocene,1
35.43322914,32.63465639,Miocene,1
35.43503639,32.63472085,Miocene,1
35.43639367,32.63476926,Miocene,1
35.439583,32.63446115,Miocene,1
35.44183834,32.63496324,Miocene,1
35.44176387,32.63707966,Miocene,1
35.44080502,32.63832231,Miocene,1
35.43935274,32.64040793,Miocene,1
35.43886121,32.64124884,Miocene,1
35.43600242,32.64372861,Miocene,1
35.43412795,32.64452173,Miocene,1
35.43227014,32.64563475,Miocene,1
35.42992095,32.64681908,Miocene,1
35.42799124,32.64736987,Miocene,1
35.42604244,32.64832625,Miocene,1
35.42418341,32.64830399,Miocene,1
35.42135149,32.64837188,Miocene,1
35.41898577,32.64880885,Miocene,1
35.41715926,32.64871961,Miocene,1
35.44562907,32.58115214,Miocene,2
35.44533063,32.57960143,Miocene,2
35.44535584,32.57830663,Miocene,2
35.44474742,32.57625289,Miocene,2
35.44444313,32.57523011,Miocene,2
35.44414185,32.57420813,Miocene,2
35.44352384,32.57344152,Miocene,2
35.442596,32.57242222,Miocene,2
35.44100648,32.57267818,Miocene,2
35.44036825,32.57293281,Miocene,2
35.43939846,32.57369847,Miocene,2
35.43873572,32.57472202,Miocene,2
35.43839022,32.57574752,Miocene,2
35.43739722,32.57728849,Miocene,2
35.43610749,32.57831291,Miocene,2
35.43546196,32.57882562,Miocene,2
35.43418363,32.57933611,Miocene,2
35.43287936,32.57985992,Miocene,2
35.4302999,32.58012843,Miocene,2
35.42739932,32.58014159,Miocene,2
35.42611677,32.5801441,Miocene,2
35.42419555,32.58014674,Miocene,2
35.42267606,32.57960854,Miocene,2
35.42210359,32.57882333,Miocene,2
35.42159297,32.57726275,Miocene,2
35.4217137,32.57546079,Miocene,2
35.42177557,32.57393553,Miocene,2
35.42181685,32.5724186,Miocene,2
35.42215115,32.57141051,Miocene,2
35.42281369,32.57040118,Miocene,2
35.42380265,32.56914123,Miocene,2
35.42478835,32.56813459,Miocene,2
35.42541203,32.56713373,Miocene,2
35.42634683,32.56588236,Miocene,2
35.42665622,32.56488149,Miocene,2
35.42698528,32.56388076,Miocene,2
35.42701869,32.56263307,Miocene,2
35.42764781,32.56163366,Miocene,2
35.42862393,32.56088747,Miocene,2
35.42988637,32.56088684,Miocene,2
35.43081547,32.56138313,Miocene,2
35.4314297,32.56188006,Miocene,2
35.43264981,32.56362448,Miocene,2
35.43327384,32.5646237,Miocene,2
35.43483877,32.56537234,Miocene,2
35.43640617,32.56537066,Miocene,2
35.43768741,32.56536865,Miocene,2
35.43928896,32.56536574,Miocene,2
35.44029814,32.56436674,Miocene,2
35.44065703,32.56337274,Miocene,2
35.44130985,32.5623828,Miocene,2
35.44164964,32.56090087,Miocene,2
35.44197348,32.56040856,Miocene,2
35.44261377,32.55892993,Miocene,2
35.4436125,32.55673685,Miocene,2
35.44490588,32.55578128,Miocene,2
35.44555881,32.55482303,Miocene,2
35.44651795,32.55362675,Miocene,2
35.44747751,32.55244116,Miocene,2
35.44779332,32.55220666,Miocene,2
35.44992777,32.55098528,Miocene,2
35.45112192,32.55021782,Miocene,2
35.45236197,32.54950937,Miocene,2
35.45329335,32.54832279,Miocene,2
35.45453055,32.54763145,Miocene,2
35.45576206,32.54694328,Miocene,2
35.45637139,32.54646718,Miocene,2
35.45788816,32.54549718,Miocene,2
35.45879564,32.54451981,Miocene,2
35.45940226,32.54426949,Miocene,2
35.46183266,32.54303961,Miocene,2
35.46243945,32.54256705,Miocene,2
35.46365314,32.54185853,Miocene,2
35.46516849,32.54090518,Miocene,2
35.46637546,32.5404595,Miocene,2
35.46787989,32.54001976,Miocene,2
35.46877528,32.53933577,Miocene,2
35.47027707,32.53887979,Miocene,2
35.47177625,32.53818056,Miocene,2
35.47267161,32.53747835,Miocene,2
35.4738744,32.53724324,Miocene,2
35.47538469,32.53747744,Miocene,2
35.47599842,32.53818097,Miocene,2
35.4769224,32.53935499,Miocene,2
35.47723646,32.54005992,Miocene,2
35.47785694,32.54100159,Miocene,2
35.47817559,32.54194537,Miocene,2
35.47879998,32.54312925,Miocene,2
35.47942545,32.54431515,Miocene,2
35.47974526,32.54526482,Miocene,2
35.47977146,32.54669124,Miocene,2
35.47948563,32.5476438,Miocene,2
35.47888312,32.54788178,Miocene,2
35.47707721,32.54883567,Miocene,2
35.47586553,32.54907356,Miocene,2
35.47495361,32.5490727,Miocene,2
35.47404969,32.54979138,Miocene,2
35.47253557,32.55051091,Miocene,2
35.47132446,32.55123101,Miocene,2
35.47042505,32.55267279,Miocene,2
35.46951779,32.55363714,Miocene,2
35.46799456,32.55436286,Miocene,2
35.46647262,32.55483651,Miocene,2
35.46525096,32.55507282,Miocene,2
35.46371763,32.55507323,Miocene,2
35.46279821,32.55555393,Miocene,2
35.4621859,32.55603316,Miocene,2
35.46095781,32.55771619,Miocene,2
35.46003151,32.55893263,Miocene,2
35.45941148,32.55990914,Miocene,2
35.45817007,32.56064599,Miocene,2
35.45692192,32.56138182,Miocene,2
35.4559747,32.56261245,Miocene,2
35.4556566,32.56310677,Miocene,2
35.45470815,32.56434851,Miocene,2
35.45376119,32.56534575,Miocene,2
35.45281391,32.56609581,Miocene,2
35.45186336,32.56684771,Miocene,2
35.45091055,32.56760138,Miocene,2
35.45026725,32.56860797,Miocene,2
35.44962197,32.56961761,Miocene,2
35.44960358,32.57088259,Miocene,2
35.44927577,32.57164438,Miocene,2
35.44893892,32.57291784,Miocene,2
35.44860385,32.57394094,Miocene,2
35.44827379,32.57470937,Miocene,2
35.44826018,32.57598729,Miocene,2
35.44824926,32.57701204,Miocene,2
35.44824107,32.57778203,Miocene,2
35.44822737,32.57906803,Miocene,2
35.44821089,32.58061569,Miocene,2
35.44723341,32.58140258,Miocene,2
35.44594523,32.5816671,Miocene,2
35.48484059,32.65240275,Miocene,3
35.48320069,32.65460369,Miocene,3
35.48256241,32.65575992,Miocene,3
35.48120604,32.65749376,Miocene,3
35.47980363,32.65820827,Miocene,3
35.47802284,32.65828074,Miocene,3
35.47695783,32.65835451,Miocene,3
35.47589118,32.65842838,Miocene,3
35.4744515,32.65786041,Miocene,3
35.47260552,32.65633694,Miocene,3
35.47150929,32.65475177,Miocene,3
35.4725731,32.65413762,Miocene,3
35.47439278,32.6543841,Miocene,3
35.47503493,32.65332556,Miocene,3
35.4752665,32.65086348,Miocene,3
35.47419271,32.64993987,Miocene,3
35.47380709,32.64861558,Miocene,3
35.47482611,32.64756382,Miocene,3
35.47622104,32.64696943,Miocene,3
35.47761967,32.64667354,Miocene,3
35.4783164,32.64555815,Miocene,3
35.47901058,32.64443172,Miocene,3
35.47897379,32.64289473,Miocene,3
35.47827393,32.64180392,Miocene,3
35.47725,32.64139044,Miocene,3
35.47554098,32.64136911,Miocene,3
35.47382711,32.6416635,Miocene,3
35.47174485,32.64195389,Miocene,3
35.46997023,32.64193049,Miocene,3
35.46961057,32.64106451,Miocene,3
35.46888122,32.63921764,Miocene,3
35.46675925,32.63919685,Miocene,3
35.46534267,32.63912356,Miocene,3
35.46357552,32.638999,Miocene,3
35.46251097,32.63755959,Miocene,3
35.46355808,32.63727444,Miocene,3
35.46495133,32.63665457,Miocene,3
35.4663641,32.63666188,Miocene,3
35.46779263,32.63699109,Miocene,3
35.46919277,32.63637012,Miocene,3
35.47094697,32.63578614,Miocene,3
35.47199747,32.63520798,Miocene,3
35.47304547,32.63434533,Miocene,3
35.47363205,32.63257186,Miocene,3
35.4728216,32.63079299,Miocene,3
35.47105473,32.63047713,Miocene,3
35.46968702,32.63078337,Miocene,3
35.46796752,32.63074081,Miocene,3
35.46691859,32.6296955,Miocene,3
35.46758756,32.628231,Miocene,3
